Temps - Trac� Amplitude - Trac�

0	 0

2.76E-6	-37.7301

2.7784E-6	-37.6169

2.7968E-6	-37.5584

2.8152E-6	-37.5731

2.8336E-6	-37.4815

2.852E-6	-37.3773

2.8704E-6	-37.2018

2.8888E-6	-37.1367

2.9072E-6	-37.0905

2.9256E-6	-37.1096

2.944E-6	-37.1408

2.9624E-6	-37.0753

2.9808E-6	-36.7263

2.9992E-6	-36.3041

3.0176E-6	-35.9179

3.036E-6	-35.7797

3.0544E-6	-35.902

3.0728E-6	-36.3008

3.0912E-6	-36.7179

3.1096E-6	-37.0841

3.128E-6	-37.4273

3.1464E-6	-37.7337

3.1648E-6	-37.7223

3.1832E-6	-37.4239

3.2016E-6	-36.8989

3.22E-6	-36.4501

3.2384E-6	-36.2276

3.2568E-6	-36.3641

3.2752E-6	-36.6984

3.2936E-6	-37.0639

3.312E-6	-37.1586

3.3304E-6	-36.9

3.3488E-6	-36.4051

3.3672E-6	-36.1131

3.3856E-6	-36.1544

3.404E-6	-36.5944

3.4224E-6	-37.0489

3.4408E-6	-37.3753

3.4592E-6	-37.5137

3.4776E-6	-37.5929

3.496E-6	-37.6747

3.5144E-6	-37.8855

3.5328E-6	-38.0122

3.5512E-6	-37.9111

3.5696E-6	-37.4498

3.588E-6	-36.8996

3.6064E-6	-36.4632

3.6248E-6	-36.3861

3.6432E-6	-36.5051

3.6616E-6	-36.651

3.68E-6	-36.7658

3.6984E-6	-36.9607

3.7168E-6	-36.9972

3.7352E-6	-36.7275

3.7536E-6	-36.2379

3.772E-6	-35.8602

3.7904E-6	-35.7429

3.8088E-6	-35.9611

3.8272E-6	-36.1355

3.8456E-6	-36.1497

3.864E-6	-36.1326

3.8824E-6	-36.2281

3.9008E-6	-36.2086

3.9192E-6	-36.0287

3.9376E-6	-35.6814

3.956E-6	-35.4342

3.9744E-6	-35.5515

3.9928E-6	-36.1608

4.0112E-6	-36.9928

4.0296E-6	-37.8731

4.048E-6	-38.4282

4.0664E-6	-38.5773

4.0848E-6	-38.4172

4.1032E-6	-38.2123

4.1216E-6	-37.9006

4.14E-6	-37.6054

4.1584E-6	-37.3579

4.1768E-6	-37.2566

4.1952E-6	-37.3278

4.2136E-6	-37.5211

4.232E-6	-37.4374

4.2504E-6	-37.1242

4.2688E-6	-36.9639

4.2872E-6	-37.2162

4.3056E-6	-37.7282

4.324E-6	-38.2865

4.3424E-6	-38.4526

4.3608E-6	-38.0691

4.3792E-6	-37.4669

4.3976E-6	-36.9939

4.416E-6	-36.5706

4.4344E-6	-36.2098

4.4528E-6	-36.0099

4.4712E-6	-36.1352

4.4896E-6	-36.6171

4.508E-6	-37.3388

4.5264E-6	-37.8715

4.5448E-6	-38.114

4.5632E-6	-38.1796

4.5816E-6	-38.2774

4.6E-6	-38.2792

4.6184E-6	-38.0979

4.6368E-6	-37.7334

4.6552E-6	-37.4679

4.6736E-6	-37.3779

4.692E-6	-37.4578

4.7104E-6	-37.5311

4.7288E-6	-37.6406

4.7472E-6	-37.85

4.7656E-6	-38.1481

4.784E-6	-38.2588

4.8024E-6	-38.0912

4.8208E-6	-37.6164

4.8392E-6	-37.0607

4.8576E-6	-36.7312

4.876E-6	-36.7838

4.8944E-6	-37.0589

4.9128E-6	-37.4267

4.9312E-6	-37.6059

4.9496E-6	-37.4934

4.968E-6	-37.1204

4.9864E-6	-36.8083

5.0048E-6	-36.5853

5.0232E-6	-36.5947

5.0416E-6	-36.7214

5.06E-6	-36.9295

5.0784E-6	-37.125

5.0968E-6	-37.3068

5.1152E-6	-37.4287

5.1336E-6	-37.5345

5.152E-6	-37.5531

5.1704E-6	-37.295

5.1888E-6	-36.7846

5.2072E-6	-36.3187

5.2256E-6	-36.0552

5.244E-6	-36.0618

5.2624E-6	-36.2771

5.2808E-6	-36.5732

5.2992E-6	-36.7697

5.3176E-6	-36.8878

5.336E-6	-36.7297

5.3544E-6	-36.2664

5.3728E-6	-35.7306

5.3912E-6	-35.356

5.4096E-6	-35.2623

5.428E-6	-35.5211

5.4464E-6	-35.9812

5.4648E-6	-36.4757

5.4832E-6	-36.8356

5.5016E-6	-37.0809

5.52E-6	-37.0131

5.5384E-6	-36.7638

5.5568E-6	-36.4842

5.5752E-6	-36.3548

5.5936E-6	-36.4197

5.612E-6	-36.6312

5.6304E-6	-36.7634

5.6488E-6	-36.6623

5.6672E-6	-36.4595

5.6856E-6	-36.196

5.704E-6	-36.0345

5.7224E-6	-36.191

5.7408E-6	-36.5936

5.7592E-6	-36.993

5.7776E-6	-37.3774

5.796E-6	-37.7403

5.8144E-6	-37.8532

5.8328E-6	-37.7498

5.8512E-6	-37.4152

5.8696E-6	-37.0142

5.888E-6	-36.7769

5.9064E-6	-36.9307

5.9248E-6	-37.2165

5.9432E-6	-37.3478

5.9616E-6	-37.2969

5.98E-6	-37.2704

5.9984E-6	-37.2319

6.0168E-6	-37.1644

6.0352E-6	-37.0577

6.0536E-6	-36.9403

6.072E-6	-36.8715

6.0904E-6	-36.9878

6.1088E-6	-37.1583

6.1272E-6	-37.2696

6.1456E-6	-37.2977

6.164E-6	-37.3124

6.1824E-6	-37.2682

6.2008E-6	-37.175

6.2192E-6	-36.9452

6.2376E-6	-36.5923

6.256E-6	-36.3534

6.2744E-6	-36.3379

6.2928E-6	-36.4941

6.3112E-6	-36.7296

6.3296E-6	-36.8134

6.348E-6	-36.6159

6.3664E-6	-36.3536

6.3848E-6	-36.2644

6.4032E-6	-36.4318

6.4216E-6	-36.759

6.44E-6	-37.1956

6.4584E-6	-37.5547

6.4768E-6	-37.7032

6.4952E-6	-37.6278

6.5136E-6	-37.2822

6.532E-6	-36.8425

6.5504E-6	-36.5299

6.5688E-6	-36.5639

6.5872E-6	-36.7905

6.6056E-6	-36.9349

6.624E-6	-37.0938

6.6424E-6	-37.3151

6.6608E-6	-37.5138

6.6792E-6	-37.6585

6.6976E-6	-37.6235

6.716E-6	-37.3485

6.7344E-6	-37.0414

6.7528E-6	-36.9608

6.7712E-6	-37.0104

6.7896E-6	-37.0053

6.808E-6	-37.001

6.8264E-6	-37.1091

6.8448E-6	-37.1876

6.8632E-6	-37.1832

6.8816E-6	-37.1251

6.9E-6	-37.1593

6.9184E-6	-37.3183

6.9368E-6	-37.5537

6.9552E-6	-37.7083

6.9736E-6	-37.735

6.992E-6	-37.7412

7.0104E-6	-37.7828

7.0288E-6	-37.7576

7.0472E-6	-37.5805

7.0656E-6	-37.2215

7.084E-6	-36.8498

7.1024E-6	-36.6011

7.1208E-6	-36.4083

7.1392E-6	-36.3269

7.1576E-6	-36.2138

7.176E-6	-36.1186

7.1944E-6	-36.0675

7.2128E-6	-36.0902

7.2312E-6	-36.1174

7.2496E-6	-36.1785

7.268E-6	-36.2045

7.2864E-6	-36.2826

7.3048E-6	-36.5945

7.3232E-6	-36.9307

7.3416E-6	-36.9801

7.36E-6	-36.7808

7.3784E-6	-36.4194

7.3968E-6	-36.2017

7.4152E-6	-36.4224

7.4336E-6	-36.9641

7.452E-6	-37.3691

7.4704E-6	-37.3154

7.4888E-6	-36.8004

7.5072E-6	-36.1277

7.5256E-6	-35.7714

7.544E-6	-35.8693

7.5624E-6	-36.281

7.5808E-6	-36.7317

7.5992E-6	-36.955

7.6176E-6	-36.9899

7.636E-6	-37.0299

7.6544E-6	-37.1078

7.6728E-6	-37.1225

7.6912E-6	-37.0654

7.7096E-6	-36.9731

7.728E-6	-37.0094

7.7464E-6	-37.1952

7.7648E-6	-37.3353

7.7832E-6	-37.1182

7.8016E-6	-36.6557

7.82E-6	-36.2757

7.8384E-6	-36.2881

7.8568E-6	-36.7528

7.8752E-6	-37.3066

7.8936E-6	-37.5695

7.912E-6	-37.4378

7.9304E-6	-37.0457

7.9488E-6	-36.6157

7.9672E-6	-36.282

7.9856E-6	-36.2727

8.004E-6	-36.586

8.0224E-6	-37.0079

8.0408E-6	-37.0888

8.0592E-6	-36.7927

8.0776E-6	-36.2439

8.096E-6	-35.8864

8.1144E-6	-35.942

8.1328E-6	-36.3588

8.1512E-6	-36.8434

8.1696E-6	-37.2247

8.188E-6	-37.3165

8.2064E-6	-37.0708

8.2248E-6	-36.6485

8.2432E-6	-36.3373

8.2616E-6	-36.3229

8.28E-6	-36.5383

8.2984E-6	-36.7559

8.3168E-6	-36.8516

8.3352E-6	-36.7499

8.3536E-6	-36.5215

8.372E-6	-36.3429

8.3904E-6	-36.2862

8.4088E-6	-36.2052

8.4272E-6	-36.1752

8.4456E-6	-36.1193

8.464E-6	-36.0995

8.4824E-6	-36.1862

8.5008E-6	-36.4284

8.5192E-6	-36.6887

8.5376E-6	-37.0211

8.556E-6	-37.5291

8.5744E-6	-38.0472

8.5928E-6	-38.3408

8.6112E-6	-38.3536

8.6296E-6	-38.0363

8.648E-6	-37.6064

8.6664E-6	-37.3784

8.6848E-6	-37.3717

8.7032E-6	-37.3516

8.7216E-6	-37.3373

8.74E-6	-37.2992

8.7584E-6	-37.1705

8.7768E-6	-36.8934

8.7952E-6	-36.6792

8.8136E-6	-36.4609

8.832E-6	-36.4152

8.8504E-6	-36.6655

8.8688E-6	-37.1283

8.8872E-6	-37.5121

8.9056E-6	-37.7908

8.924E-6	-37.8177

8.9424E-6	-37.64

8.9608E-6	-37.666

8.9792E-6	-37.991

8.9976E-6	-38.1685

9.016E-6	-38.0315

9.0344E-6	-37.612

9.0528E-6	-37.1152

9.0712E-6	-36.7999

9.0896E-6	-36.8124

9.108E-6	-36.879

9.1264E-6	-36.968

9.1448E-6	-36.9067

9.1632E-6	-36.7939

9.1816E-6	-36.573

9.2E-6	-36.3568

9.2184E-6	-36.2626

9.2368E-6	-36.352

9.2552E-6	-36.4101

9.2736E-6	-36.3961

9.292E-6	-36.3629

9.3104E-6	-36.3719

9.3288E-6	-36.4452

9.3472E-6	-36.6938

9.3656E-6	-37.0122

9.384E-6	-37.2395

9.4024E-6	-37.26

9.4208E-6	-37.1745

9.4392E-6	-37.0228

9.4576E-6	-36.9573

9.476E-6	-37.0196

9.4944E-6	-37.2239

9.5128E-6	-37.3843

9.5312E-6	-37.5826

9.5496E-6	-37.7138

9.568E-6	-37.81

9.5864E-6	-37.802

9.6048E-6	-37.6607

9.6232E-6	-37.2416

9.6416E-6	-36.8588

9.66E-6	-36.775

9.6784E-6	-37.0487

9.6968E-6	-37.3252

9.7152E-6	-37.43

9.7336E-6	-37.0811

9.752E-6	-36.5824

9.7704E-6	-36.2942

9.7888E-6	-36.4234

9.8072E-6	-36.6728

9.8256E-6	-36.9953

9.844E-6	-37.2681

9.8624E-6	-37.3897

9.8808E-6	-37.4371

9.8992E-6	-37.4713

9.9176E-6	-37.4649

9.936E-6	-37.5668

9.9544E-6	-37.6614

9.9728E-6	-37.6438

9.9912E-6	-37.528

1.00096E-5	-37.4953

1.0028E-5	-37.453

1.00464E-5	-37.4711

1.00648E-5	-37.4919

1.00832E-5	-37.4406

1.01016E-5	-37.2612

1.012E-5	-37.1638

1.01384E-5	-36.9831

1.01568E-5	-36.7558

1.01752E-5	-36.3884

1.01936E-5	-36.0593

1.0212E-5	-35.753

1.02304E-5	-35.7482

1.02488E-5	-36.1471

1.02672E-5	-36.7317

1.02856E-5	-37.1534

1.0304E-5	-37.3275

1.03224E-5	-37.2585

1.03408E-5	-37.1161

1.03592E-5	-36.9772

1.03776E-5	-36.9635

1.0396E-5	-36.7902

1.04144E-5	-36.631

1.04328E-5	-36.6301

1.04512E-5	-36.8783

1.04696E-5	-37.1998

1.0488E-5	-37.4778

1.05064E-5	-37.5587

1.05248E-5	-37.4193

1.05432E-5	-37.204

1.05616E-5	-37.1836

1.058E-5	-37.283

1.05984E-5	-37.4914

1.06168E-5	-37.6263

1.06352E-5	-37.723

1.06536E-5	-37.7177

1.0672E-5	-37.6991

1.06904E-5	-37.4106

1.07088E-5	-36.8654

1.07272E-5	-36.4545

1.07456E-5	-36.6204

1.0764E-5	-37.3754

1.07824E-5	-38.3424

1.08008E-5	-38.8772

1.08192E-5	-38.7992

1.08376E-5	-38.2079

1.0856E-5	-37.5043

1.08744E-5	-36.7968

1.08928E-5	-36.4132

1.09112E-5	-36.1642

1.09296E-5	-35.9927

1.0948E-5	-35.8624

1.09664E-5	-35.9347

1.09848E-5	-36.1691

1.10032E-5	-36.5586

1.10216E-5	-36.9137

1.104E-5	-37.0877

1.10584E-5	-37.0541

1.10768E-5	-37.0468

1.10952E-5	-37.1167

1.11136E-5	-37.2543

1.1132E-5	-37.3307

1.11504E-5	-37.3928

1.11688E-5	-37.3455

1.11872E-5	-37.325

1.12056E-5	-37.3583

1.1224E-5	-37.4471

1.12424E-5	-37.356

1.12608E-5	-37.2467

1.12792E-5	-37.1441

1.12976E-5	-37.1015

1.1316E-5	-37.0947

1.13344E-5	-37.1648

1.13528E-5	-37.1398

1.13712E-5	-37.2209

1.13896E-5	-37.271

1.1408E-5	-37.2197

1.14264E-5	-36.9229

1.14448E-5	-36.6021

1.14632E-5	-36.2995

1.14816E-5	-36.222

1.15E-5	-36.2802

1.15184E-5	-36.3327

1.15368E-5	-36.3922

1.15552E-5	-36.533

1.15736E-5	-36.6364

1.1592E-5	-36.7512

1.16104E-5	-36.7209

1.16288E-5	-36.5146

1.16472E-5	-36.2908

1.16656E-5	-36.3986

1.1684E-5	-36.7388

1.17024E-5	-37.1921

1.17208E-5	-37.4531

1.17392E-5	-37.37

1.17576E-5	-37.1029

1.1776E-5	-37.1011

1.17944E-5	-37.3837

1.18128E-5	-37.7643

1.18312E-5	-37.8346

1.18496E-5	-37.5871

1.1868E-5	-37.2972

1.18864E-5	-37.1864

1.19048E-5	-37.096

1.19232E-5	-36.9087

1.19416E-5	-36.4173

1.196E-5	-35.8933

1.19784E-5	-35.717

1.19968E-5	-36.1511

1.20152E-5	-36.8799

1.20336E-5	-37.6079

1.2052E-5	-37.9394

1.20704E-5	-37.8462

1.20888E-5	-37.5235

1.21072E-5	-37.3596

1.21256E-5	-37.4573

1.2144E-5	-37.7416

1.21624E-5	-37.6984

1.21808E-5	-37.3143

1.21992E-5	-36.7407

1.22176E-5	-36.3945

1.2236E-5	-36.3566

1.22544E-5	-36.6663

1.22728E-5	-37.0545

1.22912E-5	-37.4387

1.23096E-5	-37.8305

1.2328E-5	-38.1737

1.23464E-5	-38.2865

1.23648E-5	-38.1346

1.23832E-5	-37.6977

1.24016E-5	-37.2398

1.242E-5	-36.9108

1.24384E-5	-36.8901

1.24568E-5	-37.1293

1.24752E-5	-37.613

1.24936E-5	-37.9976

1.2512E-5	-38.1932

1.25304E-5	-38.1455

1.25488E-5	-37.8857

1.25672E-5	-37.4053

1.25856E-5	-37.0212

1.2604E-5	-36.7658

1.26224E-5	-36.724

1.26408E-5	-36.6778

1.26592E-5	-36.5425

1.26776E-5	-36.2498

1.2696E-5	-35.9563

1.27144E-5	-35.7195

1.27328E-5	-35.6746

1.27512E-5	-35.8439

1.27696E-5	-36.1675

1.2788E-5	-36.6354

1.28064E-5	-37.1778

1.28248E-5	-37.3977

1.28432E-5	-37.2709

1.28616E-5	-36.8517

1.288E-5	-36.3934

1.28984E-5	-36.0689

1.29168E-5	-36.1397

1.29352E-5	-36.3723

1.29536E-5	-36.5782

1.2972E-5	-36.6644

1.29904E-5	-36.6547

1.30088E-5	-36.6212

1.30272E-5	-36.7521

1.30456E-5	-37.0253

1.3064E-5	-37.3297

1.30824E-5	-37.3804

1.31008E-5	-37.2685

1.31192E-5	-37.0658

1.31376E-5	-36.9574

1.3156E-5	-36.9716

1.31744E-5	-37.2241

1.31928E-5	-37.4097

1.32112E-5	-37.4007

1.32296E-5	-37.253

1.3248E-5	-37.0956

1.32664E-5	-37.0308

1.32848E-5	-37.0408

1.33032E-5	-37.0161

1.33216E-5	-36.9619

1.334E-5	-36.8717

1.33584E-5	-36.8066

1.33768E-5	-36.7121

1.33952E-5	-36.8167

1.34136E-5	-36.9511

1.3432E-5	-37.2448

1.34504E-5	-37.4722

1.34688E-5	-37.5579

1.34872E-5	-37.5018

1.35056E-5	-37.4396

1.3524E-5	-37.3945

1.35424E-5	-37.4737

1.35608E-5	-37.5683

1.35792E-5	-37.6721

1.35976E-5	-37.6285

1.3616E-5	-37.4895

1.36344E-5	-37.1294

1.36528E-5	-36.8599

1.36712E-5	-36.6781

1.36896E-5	-36.5852

1.3708E-5	-36.657

1.37264E-5	-36.8557

1.37448E-5	-37.1566

1.37632E-5	-37.5631

1.37816E-5	-37.9712

1.38E-5	-38.2096

1.38184E-5	-38.1936

1.38368E-5	-37.9693

1.38552E-5	-37.551

1.38736E-5	-37.1955

1.3892E-5	-36.9551

1.39104E-5	-36.8826

1.39288E-5	-36.9417

1.39472E-5	-37.1437

1.39656E-5	-37.2555

1.3984E-5	-37.24

1.40024E-5	-37.0758

1.40208E-5	-36.8881

1.40392E-5	-36.7419

1.40576E-5	-36.7935

1.4076E-5	-37.1287

1.40944E-5	-37.5778

1.41128E-5	-37.8931

1.41312E-5	-38.0362

1.41496E-5	-37.7507

1.4168E-5	-37.2014

1.41864E-5	-36.7208

1.42048E-5	-36.5743

1.42232E-5	-36.5367

1.42416E-5	-36.5169

1.426E-5	-36.4735

1.42784E-5	-36.4661

1.42968E-5	-36.5346

1.43152E-5	-36.575

1.43336E-5	-36.4912

1.4352E-5	-36.4005

1.43704E-5	-36.3038

1.43888E-5	-36.2766

1.44072E-5	-36.2742

1.44256E-5	-36.362

1.4444E-5	-36.4119

1.44624E-5	-36.4805

1.44808E-5	-36.5555

1.44992E-5	-36.6506

1.45176E-5	-36.8977

1.4536E-5	-37.4481

1.45544E-5	-37.992

1.45728E-5	-38.3257

1.45912E-5	-38.3807

1.46096E-5	-38.2918

1.4628E-5	-38.0541

1.46464E-5	-37.925

1.46648E-5	-37.8733

1.46832E-5	-37.8043

1.47016E-5	-37.7831

1.472E-5	-37.7609

1.47384E-5	-37.8168

1.47568E-5	-37.9567

1.47752E-5	-38.1752

1.47936E-5	-38.4153

1.4812E-5	-38.4053

1.48304E-5	-38.0836

1.48488E-5	-37.5451

1.48672E-5	-37.136

1.48856E-5	-36.9546

1.4904E-5	-37.0476

1.49224E-5	-37.1779

1.49408E-5	-37.18

1.49592E-5	-37.1005

1.49776E-5	-37.2174

1.4996E-5	-37.4758

1.50144E-5	-37.7499

1.50328E-5	-37.7525

1.50512E-5	-37.4899

1.50696E-5	-37.1186

1.5088E-5	-36.8879

1.51064E-5	-36.9115

1.51248E-5	-37.0552

1.51432E-5	-37.0714

1.51616E-5	-36.9064

1.518E-5	-36.7023

1.51984E-5	-36.6041

1.52168E-5	-36.641

1.52352E-5	-36.8717

1.52536E-5	-37.1921

1.5272E-5	-37.4851

1.52904E-5	-37.7352

1.53088E-5	-38.0347

1.53272E-5	-38.2296

1.53456E-5	-38.3597

1.5364E-5	-38.3177

1.53824E-5	-38.1082

1.54008E-5	-37.8503

1.54192E-5	-37.6951

1.54376E-5	-37.5918

1.5456E-5	-37.4884

1.54744E-5	-37.4046

1.54928E-5	-37.2333

1.55112E-5	-37.0457

1.55296E-5	-36.8965

1.5548E-5	-36.7291

1.55664E-5	-36.5773

1.55848E-5	-36.5487

1.56032E-5	-36.6371

1.56216E-5	-36.6422

1.564E-5	-36.4687

1.56584E-5	-36.1479

1.56768E-5	-35.9125

1.56952E-5	-36.0931

1.57136E-5	-36.8452

1.5732E-5	-37.7678

1.57504E-5	-38.4299

1.57688E-5	-38.6075

1.57872E-5	-38.3202

1.58056E-5	-37.8106

1.5824E-5	-37.4469

1.58424E-5	-37.2144

1.58608E-5	-36.9216

1.58792E-5	-36.6823

1.58976E-5	-36.5681

1.5916E-5	-36.638

1.59344E-5	-36.8762

1.59528E-5	-37.1796

1.59712E-5	-37.382

1.59896E-5	-37.46

1.6008E-5	-37.3944

1.60264E-5	-37.2102

1.60448E-5	-37.0535

1.60632E-5	-37.088

1.60816E-5	-37.2944

1.61E-5	-37.6108

1.61184E-5	-37.9051

1.61368E-5	-38.0542

1.61552E-5	-38.0234

1.61736E-5	-37.7947

1.6192E-5	-37.4229

1.62104E-5	-37.0889

1.62288E-5	-37.1495

1.62472E-5	-37.5911

1.62656E-5	-38.2384

1.6284E-5	-38.7219

1.63024E-5	-38.796

1.63208E-5	-38.3149

1.63392E-5	-37.5057

1.63576E-5	-36.8783

1.6376E-5	-36.6679

1.63944E-5	-36.8648

1.64128E-5	-37.2338

1.64312E-5	-37.4131

1.64496E-5	-37.2022

1.6468E-5	-36.8803

1.64864E-5	-36.6919

1.65048E-5	-36.7467

1.65232E-5	-37.0423

1.65416E-5	-37.4519

1.656E-5	-37.7017

1.65784E-5	-37.7502

1.65968E-5	-37.5567

1.66152E-5	-37.2161

1.66336E-5	-37.0946

1.6652E-5	-37.2778

1.66704E-5	-37.5988

1.66888E-5	-37.9223

1.67072E-5	-38.1421

1.67256E-5	-38.2232

1.6744E-5	-38.1547

1.67624E-5	-38.0243

1.67808E-5	-37.8023

1.67992E-5	-37.5634

1.68176E-5	-37.3466

1.6836E-5	-37.2231

1.68544E-5	-37.2453

1.68728E-5	-37.4313

1.68912E-5	-37.7914

1.69096E-5	-38.1764

1.6928E-5	-38.3363

1.69464E-5	-38.2245

1.69648E-5	-37.9141

1.69832E-5	-37.5242

1.70016E-5	-37.3034

1.702E-5	-37.3903

1.70384E-5	-37.6742

1.70568E-5	-37.9862

1.70752E-5	-38.2044

1.70936E-5	-38.1581

1.7112E-5	-37.6928

1.71304E-5	-37.2036

1.71488E-5	-36.8857

1.71672E-5	-36.7267

1.71856E-5	-36.4445

1.7204E-5	-36.1137

1.72224E-5	-35.8926

1.72408E-5	-36.0909

1.72592E-5	-36.8762

1.72776E-5	-37.8898

1.7296E-5	-38.6489

1.73144E-5	-38.9111

1.73328E-5	-38.7135

1.73512E-5	-38.1802

1.73696E-5	-37.4855

1.7388E-5	-36.8716

1.74064E-5	-36.4876
